bookCandidateKey,bookTitle,sourceWpPostId,authorNames,attachmentId,attachmentUrl,filename,attachmentTitle,width,height,aspectRatio,score,confidence,reasons
book:el valle de cristal,El Valle de Cristal,556,Guillermo M. Schrem,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el valle de cristal,El Valle de Cristal,556,Guillermo M. Schrem,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el valle de cristal,El Valle de Cristal,556,Guillermo M. Schrem,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el valle de cristal,El Valle de Cristal,556,Guillermo M. Schrem,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el valle de cristal,El Valle de Cristal,556,Guillermo M. Schrem,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la salvaje,La Salvaje,559,Luis Gausach,3021,https://editoriallarueca.com/wp-content/uploads/Libro-La-salvaje_Autor-Luis-Gausachs_Genero-Novela_Editorial-la-Rueca.jpg,Libro-La-salvaje_Autor-Luis-Gausachs_Genero-Novela_Editorial-la-Rueca.jpg,Libro La salvaje_Autor Luis Gausachs_Género Novela_Editorial la Rueca,500,699,0.715,110,high,filename contiene el titulo del libro | attachment title contiene el titulo del libro | slug contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | contiene señal de foto de autor: autor
book:la salvaje,La Salvaje,559,Luis Gausach,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la salvaje,La Salvaje,559,Luis Gausach,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la salvaje,La Salvaje,559,Luis Gausach,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la salvaje,La Salvaje,559,Luis Gausach,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cruce de pasos,Cruce de Pasos,563,Ana Córdoba del Campo | Ángel García Muñoz,469,https://editoriallarueca.com/wp-content/uploads/w_CRUCE-DE-PASOS-3a-edicion-CMYK.jpg,w_CRUCE-DE-PASOS-3a-edicion-CMYK.jpg,AF_CubOK_CRUCE DE PASOS 3ª edición (CMYK),1772,2272,0.78,130,high,filename contiene el titulo del libro | attachment title contiene el titulo del libro | slug contiene el titulo del libro | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cruce de pasos,Cruce de Pasos,563,Ana Córdoba del Campo | Ángel García Muñoz,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cruce de pasos,Cruce de Pasos,563,Ana Córdoba del Campo | Ángel García Muñoz,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cruce de pasos,Cruce de Pasos,563,Ana Córdoba del Campo | Ángel García Muñoz,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cruce de pasos,Cruce de Pasos,563,Ana Córdoba del Campo | Ángel García Muñoz,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:comer bien en casa,Comer bien en casa,565,Verónica Gómez-Acebo,3023,https://editoriallarueca.com/wp-content/uploads/Libro-Comer-bien-en-casa_Autora-Veronica-Gomez-Acebo_Genero-Recetas_Editorial-la-Rueca.jpg,Libro-Comer-bien-en-casa_Autora-Veronica-Gomez-Acebo_Genero-Recetas_Editorial-la-Rueca-scaled.jpg,mar_AF_cub_corre_TomatesVGA,1743,2560,0.681,80,high,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover
book:comer bien en casa,Comer bien en casa,565,Verónica Gómez-Acebo,548,https://editoriallarueca.com/wp-content/uploads/Mockup_ComerBienEnCasa.jpg,Mockup_ComerBienEnCasa-scaled.jpg,Single Hard Cover with Open Book Psd Mockup,2560,1920,1.333,44,low,"filename contiene el titulo del libro | filename/title contiene señal de portada: cover, mockup, book | imagen horizontal o panoramica"
book:comer bien en casa,Comer bien en casa,565,Verónica Gómez-Acebo,567,https://editoriallarueca.com/wp-content/uploads/Mockup_ComerBienEnCasa-1.jpg,Mockup_ComerBienEnCasa-1-scaled.jpg,Single Hard Cover with Open Book Psd Mockup,2560,1920,1.333,44,low,"filename contiene el titulo del libro | filename/title contiene señal de portada: cover, mockup, book | imagen horizontal o panoramica"
book:comer bien en casa,Comer bien en casa,565,Verónica Gómez-Acebo,584,https://editoriallarueca.com/wp-content/uploads/Mockup_ComerBienEnCasaPixeles.jpg,Mockup_ComerBienEnCasaPixeles.jpg,Single Hard Cover with Open Book Psd Mockup,900,675,1.333,44,low,"filename contiene el titulo del libro | filename/title contiene señal de portada: cover, mockup, book | imagen horizontal o panoramica"
book:comer bien en casa,Comer bien en casa,565,Verónica Gómez-Acebo,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cuando su mirada pasaba por halley,Cuando su mirada pasaba por Halley,568,Jaime Caba,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cuando su mirada pasaba por halley,Cuando su mirada pasaba por Halley,568,Jaime Caba,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cuando su mirada pasaba por halley,Cuando su mirada pasaba por Halley,568,Jaime Caba,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cuando su mirada pasaba por halley,Cuando su mirada pasaba por Halley,568,Jaime Caba,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:cuando su mirada pasaba por halley,Cuando su mirada pasaba por Halley,568,Jaime Caba,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la trenza dorada y otros relatos para tiempos nuevos,LA TRENZA DORADA Y OTROS RELATOS PARA TIEMPOS NUEVOS,575,Carlos Ríos Camacho,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la trenza dorada y otros relatos para tiempos nuevos,LA TRENZA DORADA Y OTROS RELATOS PARA TIEMPOS NUEVOS,575,Carlos Ríos Camacho,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la trenza dorada y otros relatos para tiempos nuevos,LA TRENZA DORADA Y OTROS RELATOS PARA TIEMPOS NUEVOS,575,Carlos Ríos Camacho,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la trenza dorada y otros relatos para tiempos nuevos,LA TRENZA DORADA Y OTROS RELATOS PARA TIEMPOS NUEVOS,575,Carlos Ríos Camacho,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la trenza dorada y otros relatos para tiempos nuevos,LA TRENZA DORADA Y OTROS RELATOS PARA TIEMPOS NUEVOS,575,Carlos Ríos Camacho,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:requiem por un escritor desconocido,Réquiem por un escritor desconocido,589,Antonio Lorenzo Gómez Charlín,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:requiem por un escritor desconocido,Réquiem por un escritor desconocido,589,Antonio Lorenzo Gómez Charlín,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:requiem por un escritor desconocido,Réquiem por un escritor desconocido,589,Antonio Lorenzo Gómez Charlín,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:requiem por un escritor desconocido,Réquiem por un escritor desconocido,589,Antonio Lorenzo Gómez Charlín,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
